,genre,body_text_clean,genre_Country,genre_Other,genre_Pop/Rock,genre_Rap
6792,Other,kelli price soul woman lord intro lord dedic song thank oppourtun share gift song world creat abil possess express everyth hope music know without im noth know heart wanna say forevr shall lord life vers 1 maker heaven artist sea creator sunshin sculptor still laugh mock lyric commerci use 1409617854061,0,1,0,0
6799,Rap,kelli price best of20theco shouldv told wouldnt call midnight hour wouldnt tuck turn nightlight would walk door wouldnt say hi would walk door wouldnt say byeby funni never thought way never knew thing say lone hungri live world think im perfect ladi shouldv told wasnt small enough shouldv told didnt call enough led kept go never shouldv wast time shouldv told wasnt wild enough shouldv told didnt smile enough mind made lose mind never shouldv wast time lyric commerci use 1409617854061,0,0,0,1
6800,Rap,kelli price best of20theco lay whoa morn slept night away happen cant turn back hand time ye weve stolen moment forgot face one simpl fact belong someon els slept night away morn sunlight shine across sleep face oh new day bring realiti go separ way love night yeah yeah share other love forgot pain caus slept night away lay forgot tomorrow lay ooh hey hey lyric commerci use 1409617854061,0,0,0,1
6803,Rap,kelli price feat clark sister best of20theco brought sunshin vers 1 made day came way heard everytim pray vers 2 gave peac gave grace lyric commerci use 1409617854061,0,0,0,1
6804,Rap,kelli price best of20theco gonna rain somethin must know mmm there somethin must know ive waitin somethin must know come somethin must know stay somethin must know talk somethin must know say what mind somethin must know ooh boy imma tell ya imma tell ya imma tell ya ooh listen there somethin soul aint right can sleep night wonderin chang gon come im feelin im one tell turn doctor say fault neighbor stop stare pastor say stay prayer rain oh ho therel pain littl troubl come yeah understand ooh count joy gotta count lyric commerci use 1409617854061,0,0,0,1
6806,Rap,kelli price best of20theco hurt much stay candl light chocol kiss call say miss start nail done hair press miss way use dress met realli gave best 4 year time wast see share fear tear cri tast babi love kid open home ye paid mama bill gave noth love cant let go never thought id without cant imagin life without walk away everyday told youd never leav say hurt much stay lyric commerci use 1409617854061,0,0,0,1
6808,Pop/Rock,kelli price best 20th eco secret love kelli price f jd da brat uh uh uh def cross us know defcom clap yo hand caus im full time dough spot come come come come full time blow spot aint gone stopcom clap yo hand keepin tha flow lockedcom come come come keepin tha flow lock come got secret heart babi tearin apart caus want world understand love man babi know belong love real cant wrong cant keep insid long love strong readi come oh come got secret want know babi yeah cant hide feel insid boy kill babi cant see cant hide feel insid everyon know let show babi lyric commerci use 1409617854061,0,0,1,0
6810,Pop/Rock,kelli price best 20th eco shouldv told wouldnt call midnight hour wouldnt tuck turn nightlight would walk door wouldnt say hi would walk door wouldnt say byeby funni never thought way never knew thing say lone hungri live world think im perfect ladi shouldv told wasnt small enough shouldv told didnt call enough led kept go never shouldv wast time shouldv told wasnt wild enough shouldv told didnt smile enough mind made lose mind never shouldv wast time lyric commerci use 1409617854061,0,0,1,0
6812,Pop/Rock,kelli price best 20th eco propos valentin day februari 14th babi took special place said surpris told close eye could see open one knee reachin hand that propos propos diamond ring start cri place finger said ye propos babi propos diamond ring couldnt believ look eye said ye ill never forget night 8 43pm precis look eye said youv made happiest man aliv soon got home call mother phone said wont believ happen lyric commerci use 1409617854061,0,0,1,0
6819,Pop/Rock,kelli price 20th centuri master millennium collect best kelli price secret love kelli price f jd da brat uh uh uh def cross us know defcom clap yo hand caus im full time dough spot come come come come full time blow spot aint gone stopcom clap yo hand keepin tha flow lockedcom come come come keepin tha flow lock come got secret heart babi tearin apart caus want world understand love man babi know belong love real cant wrong cant keep insid long love strong readi come oh come got secret want know babi yeah cant hide feel insid boy kill babi cant see cant hide feel insid everyon know let show babi lyric commerci use 1409617854061,0,0,1,0
6821,Pop/Rock,kelli price 20th centuri master millennium collect best kelli price lay whoa morn slept night away happen cant turn back hand time ye weve stolen moment forgot face one simpl fact belong someon els slept night away morn sunlight shine across sleep face oh new day bring realiti go separ way love night yeah yeah share other love forgot pain caus slept night away lay forgot tomorrow lay ooh hey hey lyric commerci use 1409617854061,0,0,1,0
6828,Other,kelli price mirror mirror shouldv told wouldnt call midnight hour wouldnt tuck turn nightlight would walk door wouldnt say hi would walk door wouldnt say byeby funni never thought way never knew thing say lone hungri live world think im perfect ladi shouldv told wasnt small enough shouldv told didnt call enough led kept go never shouldv wast time shouldv told wasnt wild enough shouldv told didnt smile enough mind made lose mind never shouldv wast time lyric commerci use 1409617854061,0,1,0,0
6832,Other,kelli price mirror mirror 3 strike first time let back insid everybodi get anoth chanc second time momma repli said gotta let man third time ive lie caus sorri wouldnt work said three strike your your gone get gone keep walk door pack bag gone theyll wait lawn chang lock keep key dont need talk apolog dont wanna feel like im go time time im love walk away leav alon best im move one two three four messin round never realli sure four three two one thought game could fun one two three four said wont fool wont let back door lyric commerci use 1409617854061,0,1,0,0
6833,Other,kelli price mirror mirror mirror mirror look love never could find im stand blind silli way cant imagin she play game game play long oh want know much love want show believ im friend trust wanna touch love enough heal hurt heart oh ye start mirror mirror wall tell call one love love someon cant see mirror mirror wall tell hell ever fall love lyric commerci use 1409617854061,0,1,0,0
6834,Other,kelli price mirror mirror cant run away kelli price cant run away run away babi oh cant run away boy cant run away im tell cant run away feel feel babi cant run away think im gonna stay im gonna love cant love oh babi love your give preciou mind could ever think aint sens tri caus know ill never find anoth babi give like hey cant run away boy cant run away im tell cant run away lyric commerci use 1409617854061,0,1,0,0
6843,Rap,kelli price kelli daddi your daddi your man think time understand make happi oh im mama im girl ladi world love work oh trust found there love true matter tri us us unless find strength fight spi see watch peak love suppos your daddi your man think time understand make happi oh im mama im girl ladi world love work oh lyric commerci use 1409617854061,0,0,0,1
6844,Rap,kelli price kelli himahol hi well name kelli hi kelli love babe love babe im uh im himahol stori need babe need hi name yeah name think gotta problem caus cant go day without caus bodi start breakin start shakin long 2 week 4 day 6 hour 12 minut sinc littl bit hmm know mean cant break free help dont want speech get weak dont want preach feel heat cant hear teach need need releas caus im himahol relaps im fall bounc back im himahol anoth setback man addict he addict himahol lyric commerci use 1409617854061,0,0,0,1
6847,Rap,kelli price kelli vex got mad nickel time rescu got mad dime time told lie got mad dollar time said though im mess caus day night stay mind caus someth aint right someth aint right got mess im mad got vex someth bout way make feel kinda hard make see he near get weak good he bad he bad he even badder break free wont ever live pain love pleasur lyric commerci use 1409617854061,0,0,0,1
6851,Rap,kelli price kelli lil sumnsumn fate alway alway fate wait wonder still wonder go happi boy choru love wont cri though im mess broken insid want thing right littl sumn sumn side lyric commerci use 1409617854061,0,0,0,1
6853,Rap,kelli price tire tire string interlud there hole heart soul bleed need free mind see im feel caus lord know lord know im im tire tire way treat tire tire guilti feel tire tire broken dream tire im tire tire old routin im tire tire babi mama tire lyric commerci use 1409617854061,0,0,0,1
6858,Other,kelli price priceless sister feat faith evan sister sister dont cri everyth alright sister dont weep cuz thing get better sister dont cri everyth alright sister dont weep cuz thing get better mother worri son rais alon cuz flirt danger get close wont listen pray god ask would pleas protect alon young girl lie weight she gain hide babi boyfriend say didnt father said love cant bother keep head high littl sister sister dont cri everyth alright sister dont weep cuz thing get better lyric commerci use 1409617854061,0,1,0,0
